SalesLineItemID|ProductID|CustomerID|Quantity|ExtendedAmount|TransactionDate
21488|32|207|194|297.4587|2011-08-11 22:35:07.750
21489|115|394|323|59.6108|2011-07-26 14:37:20.290
21490|25|1912|110|926.4811|2011-03-26 13:07:01.930
21491|184|118|341|595.2635|2011-08-28 20:21:49.380
21492|144|1721|13|530.7096|2011-04-23 05:40:32.840
21493|7|425|172|47.0308|2011-05-23 12:47:42.300
21494|46|1453|8|848.2318|2011-06-19 00:06:01.610
21495|163|106|63|555.8863|2011-04-20 13:48:15.960
21496|69|152|185|566.3964|2011-02-15 16:55:30.670
21497|28|1110|3|634.7165|2011-04-09 18:32:06.040
21498|28|637|162|551.2339|2011-07-14 18:50:14.190
21499|180|294|378|247.3684|2011-08-25 23:07:14.420
21500|190|998|354|370.6596|2011-05-30 11:01:28.520
21501|3|306|172|772.449|2011-02-09 11:27:35.000
21502|154|139|270|584.4672|2011-09-13 00:09:02.220
21503|132|1818|78|84.2706|2011-07-25 04:08:20.570
21504|39|258|137|670.0327|2011-04-15 23:07:10.260
21505|23|1074|65|119.1678|2011-06-10 04:19:46.900
21506|200|419|187|623.7614|2011-04-23 06:57:22.020
21507|140|1659|10|153.2894|2011-04-08 18:34:45.490
21508|150|104|132|60.4358|2011-02-25 19:02:41.830
21509|171|246|219|861.8247|2011-04-04 22:06:01.600
21510|129|1185|192|790.4524|2011-08-10 20:10:25.020
21511|162|483|55|819.2652|2011-03-25 06:44:34.280
21512|114|160|288|109.3796|2011-04-09 00:20:27.030
21513|75|267|332|380.2341|2011-08-16 01:09:42.780
21514|58|283|386|1.6324|2011-08-09 13:21:21.500
21515|143|407|371|960.3591|2011-05-30 21:30:36.010
21516|7|1112|58|236.0567|2011-03-28 20:49:09.930
21517|51|868|224|280.5093|2011-03-17 23:52:57.700
21518|21|1502|374|142.5047|2011-02-11 20:45:30.950
21519|130|390|66|666.4378|2011-06-23 19:53:44.930
21520|156|1705|85|533.7765|2011-08-23 16:23:19.650
21521|30|1317|362|308.6916|2011-04-10 22:43:15.820
21522|67|1933|91|183.0743|2011-06-06 04:13:58.290
21523|192|193|351|99.1355|2011-02-13 22:38:37.710
21524|154|1675|44|992.2429|2011-01-28 01:26:44.730
21525|65|30|73|192.3364|2011-02-02 13:43:24.200
21526|178|399|316|729.1974|2011-02-08 15:42:11.940
21527|64|965|65|184.5832|2011-01-31 08:59:38.560
21528|85|400|239|641.3236|2011-07-13 04:19:17.760
21529|176|330|161|647.1046|2011-01-09 11:26:20.780
21530|195|754|357|967.3722|2011-09-06 04:30:00.910
21531|15|161|1|675.1656|2011-05-03 13:20:34.650
21532|15|351|86|646.3164|2011-04-22 07:45:29.410
21533|102|215|263|903.1666|2011-01-26 18:33:39.650
21534|98|1267|351|272.4264|2011-02-12 11:55:59.070
21535|104|1935|310|519.6062|2011-05-14 12:36:05.150
21536|61|213|131|401.8737|2011-09-02 20:48:18.140
21537|161|167|22|931.9965|2011-09-13 23:52:45.040
21538|124|1928|285|768.5603|2011-03-30 13:14:02.370
21539|3|397|10|242.3495|2011-04-02 18:22:55.850
21540|111|1874|269|177.5447|2011-09-12 11:01:02.310
21541|51|204|23|154.3431|2011-06-05 07:17:12.560
21542|182|1968|114|706.876|2011-01-28 09:54:27.740
21543|61|431|375|435.634|2011-05-10 00:29:06.140
21544|186|1941|131|269.1584|2011-08-30 18:26:55.280
21545|63|108|54|107.2159|2011-01-02 06:22:27.640
21546|71|327|52|485.8838|2011-05-22 20:01:22.340
21547|69|62|81|150.4754|2011-05-23 04:30:50.070
21548|149|127|187|45.3983|2011-06-28 23:26:20.810
21549|103|1019|37|887.8727|2011-01-20 02:35:25.590
21550|157|1976|5|319.8296|2011-01-23 16:59:06.020
21551|19|251|362|285.8871|2011-08-15 17:02:32.970
21552|7|423|29|492.2117|2011-02-26 21:46:35.090
21553|99|467|96|884.7962|2011-01-21 22:56:29.260
21554|25|484|292|713.592|2011-01-03 06:43:54.760
21555|161|364|393|61.9679|2011-02-19 12:18:12.700
21556|136|1930|80|589.3747|2011-05-21 07:13:36.720
21557|163|1687|320|485.3316|2011-07-31 01:30:24.510
21558|178|110|34|92.0277|2011-06-28 02:41:35.830
21559|174|1164|63|477.6963|2011-03-14 09:23:46.060
21560|45|1969|149|389.9705|2011-05-02 12:37:34.960
21561|137|272|122|439.1781|2011-03-23 21:57:43.450
21562|56|278|172|511.9658|2011-06-11 14:15:27.730
21563|175|47|371|413.3312|2011-02-17 07:36:21.050
21564|177|1589|262|894.4526|2011-04-13 17:36:00.700
21565|115|393|190|115.2868|2011-04-10 06:49:50.360
21566|148|206|370|172.9488|2011-08-17 22:59:04.870
21567|12|196|24|206.213|2011-03-14 05:46:47.370
21568|178|469|382|107.8077|2011-07-04 13:13:43.700
21569|154|502|76|482.0263|2011-03-29 00:45:16.340
21570|83|1189|239|558.4854|2011-06-12 00:42:17.870
21571|46|1692|35|304.0603|2011-03-29 20:56:24.900
21572|127|1225|339|511.9491|2011-09-02 10:38:55.330
21573|18|1845|364|900.1552|2011-07-27 02:22:35.100
21574|19|1351|197|488.893|2011-06-26 08:52:42.620
21575|105|1906|61|379.4334|2011-03-21 09:06:07.080
21576|49|148|247|601.8157|2011-03-14 12:48:48.080
21577|7|410|116|747.4403|2011-01-28 03:44:52.140
21578|6|414|219|829.9772|2011-03-01 04:11:42.430
21579|91|92|390|885.027|2011-01-26 19:04:17.080
21580|194|5|20|706.4527|2011-05-28 17:42:01.860
21581|109|845|234|578.7219|2011-06-03 11:11:21.870
21582|115|565|279|139.1848|2011-04-19 09:33:17.760
21583|182|281|201|753.451|2011-06-24 01:43:52.160
21584|19|409|156|327.275|2011-08-31 18:27:14.760
21585|176|670|396|681.4851|2011-01-22 11:27:27.930
21586|8|22|373|182.9538|2011-03-07 15:33:59.560
21587|117|494|390|761.5203|2011-04-01 08:49:00.150
21588|78|1661|372|189.5746|2011-01-24 11:49:44.880
21589|138|86|358|210.4584|2011-09-07 23:37:46.380
21590|169|379|229|930.2315|2011-09-08 05:22:28.430
21591|98|534|211|916.5421|2011-02-03 19:17:53.630
21592|183|1516|389|839.9687|2011-03-19 21:11:09.210
21593|150|1768|221|290.864|2011-01-17 03:50:16.310
21594|158|1967|261|852.3791|2011-08-16 05:45:20.890
21595|175|1030|147|738.3667|2011-06-22 13:03:18.860
21596|196|1563|252|642.3774|2011-09-08 17:01:44.830
21597|8|1409|144|293.5447|2011-08-26 02:18:06.690
21598|84|318|113|541.1814|2011-01-27 06:53:05.440
21599|71|185|341|153.8716|2011-05-23 11:37:04.910
21600|115|134|85|934.2671|2011-01-30 07:23:22.770
21601|60|97|27|279.6708|2011-03-11 14:14:34.960
21602|92|1569|100|42.6676|2011-08-03 15:17:06.370
21603|195|1327|110|563.3721|2011-04-02 22:41:04.460
21604|21|86|198|329.3872|2011-04-25 01:53:07.720
21605|111|1698|371|15.7692|2011-07-11 20:02:41.130
21606|92|482|22|773.938|2011-08-28 06:23:37.650
21607|189|588|66|592.0566|2011-04-17 19:23:59.990
21608|80|1466|300|395.9031|2011-04-12 14:03:46.640
21609|121|339|231|334.1585|2011-06-29 21:37:47.680
21610|112|226|146|460.1523|2011-08-22 23:29:24.620
21611|130|392|364|841.9344|2011-04-24 03:28:44.570
21612|157|119|101|655.3545|2011-06-01 21:18:42.070
21613|88|479|44|207.0007|2011-06-02 07:37:18.740
21614|181|314|43|771.2436|2011-07-01 15:41:44.210
21615|137|1982|315|811.2486|2011-08-14 01:26:13.090
21616|22|1198|244|299.9932|2011-08-19 12:24:25.690
21617|75|276|371|758.5149|2011-09-02 12:31:35.580
21618|156|1799|215|86.0562|2011-03-03 13:09:06.290
21619|2|1816|267|212.9675|2011-03-23 06:08:32.760
21620|108|354|218|932.333|2011-02-03 15:15:50.800
21621|32|1844|381|411.4285|2011-05-19 14:10:04.720
21622|135|193|53|16.6384|2011-02-18 17:57:02.490
21623|41|1875|23|897.3493|2011-07-11 13:35:57.330
21624|186|1823|247|551.7948|2011-04-04 19:22:47.920
21625|186|1579|27|641.9434|2011-05-09 05:24:24.240
21626|63|475|46|464.0917|2011-01-10 23:45:15.680
21627|178|526|118|221.085|2011-08-17 06:48:39.020
21628|61|536|102|47.7761|2011-08-25 20:37:14.210
21629|45|1639|50|750.5264|2011-01-04 19:49:23.750
21630|109|422|210|737.0561|2011-03-27 16:04:22.260
21631|42|1777|103|308.2709|2011-04-03 10:30:41.390
21632|123|230|3|206.2589|2011-01-01 20:51:46.700
21633|136|556|279|676.1055|2011-06-23 16:34:37.530
21634|176|238|305|950.7599|2011-09-11 11:40:54.310
21635|135|267|394|426.7819|2011-03-20 03:27:26.890
21636|17|1126|134|536.0542|2011-07-15 19:54:15.500
21637|120|1728|168|575.8128|2011-01-17 10:52:13.290
21638|162|222|2|424.0637|2011-03-01 23:50:44.430
21639|108|96|186|311.5058|2011-02-20 22:24:33.630
21640|84|340|373|907.5471|2011-02-09 05:03:50.290
21641|19|551|307|590.8973|2011-08-04 20:09:59.570
21642|37|1655|89|365.6172|2011-09-03 18:45:13.510
21643|157|460|141|855.4161|2011-04-11 14:11:57.200
21644|26|1964|212|750.3062|2011-01-17 00:08:21.750
21645|40|1361|266|88.2971|2011-05-18 01:53:43.860
21646|141|93|110|261.1875|2011-05-19 21:59:11.560
21647|96|145|344|632.9679|2011-07-02 13:33:50.480
21648|170|1652|178|519.6204|2011-04-02 12:08:32.100
21649|22|616|346|41.1305|2011-01-03 04:19:07.800
21650|154|524|304|438.3734|2011-07-19 00:38:53.170
21651|121|1670|281|883.8625|2011-01-07 04:30:09.250
21652|52|165|329|207.4884|2011-06-25 13:09:00.390
21653|83|962|246|328.2139|2011-07-22 00:44:32.680
21654|164|412|122|221.5386|2011-04-19 20:21:14.100
21655|84|598|104|522.8386|2011-05-28 17:13:18.060
21656|126|444|375|263.0323|2011-01-21 20:17:32.470
21657|52|652|77|145.3183|2011-01-24 01:41:09.040
21658|10|122|264|11.5773|2011-09-13 03:18:16.550
21659|35|177|171|687.4439|2011-08-31 20:28:43.480
21660|48|1955|324|551.6776|2011-07-01 20:17:25.440
21661|115|582|305|552.853|2011-01-11 23:34:58.620
21662|129|510|364|544.2805|2011-05-07 22:46:45.780
21663|36|1577|250|645.3767|2011-04-08 18:14:22.890
21664|12|181|20|597.1025|2011-04-05 05:33:25.420
21665|71|1811|43|151.8813|2011-05-22 12:58:43.220
21666|7|552|360|635.6755|2011-04-23 06:36:57.860
21667|22|1808|222|979.249|2011-08-24 04:44:04.550
21668|112|302|140|256.2408|2011-06-05 19:56:24.430
21669|46|284|50|344.4617|2011-04-14 12:14:17.310
21670|120|1668|181|275.1943|2011-01-30 05:31:57.590
21671|102|1540|75|724.1805|2011-08-03 01:32:12.400
21672|114|1892|369|334.4512|2011-07-04 12:40:51.140
21673|49|1879|29|774.5505|2011-01-11 14:44:32.650
21674|118|1788|294|305.4205|2011-02-12 01:04:42.470
21675|89|375|312|341.4357|2011-03-16 19:05:51.240
21676|195|367|291|45.8113|2011-05-30 19:24:51.210
21677|178|568|313|161.2223|2011-07-25 03:45:05.290
21678|15|932|212|147.0431|2011-06-25 13:27:35.580
21679|146|1691|382|463.4977|2011-08-02 17:29:04.060
21680|46|463|317|380.7558|2011-09-04 07:25:12.690
21681|168|342|103|831.1238|2011-03-26 10:11:25.210
21682|8|916|341|701.4647|2011-05-17 18:40:06.910
21683|39|504|156|6.6455|2011-08-23 16:18:06.410
21684|92|1344|146|312.153|2011-03-03 19:10:30.580
21685|189|1536|329|853.1936|2011-03-21 11:34:13.000
21686|190|413|174|100.7824|2011-06-23 21:21:41.000
21687|40|417|158|878.0451|2011-02-25 20:07:14.030
21688|172|1923|156|454.5669|2011-03-06 20:13:23.420
21689|93|469|200|427.9213|2011-04-16 18:27:36.250
21690|10|1759|18|163.7495|2011-02-27 07:09:54.410
21691|166|90|57|390.7358|2011-06-22 18:13:06.460
21692|111|1845|304|564.2354|2011-01-19 07:33:56.740
21693|127|131|232|736.6198|2011-03-16 03:22:00.960
21694|60|1113|262|759.8283|2011-05-07 02:07:08.200
21695|169|948|68|354.6941|2011-01-29 05:28:51.660
21696|90|139|343|46.6168|2011-03-30 21:23:13.780
21697|2|659|240|720.2405|2011-05-29 00:30:50.620
21698|146|224|120|258.3136|2011-01-07 08:38:31.780
21699|155|1334|168|598.4248|2011-05-12 11:09:38.530
21700|33|1724|306|452.6216|2011-01-25 19:16:45.990
21701|120|1995|289|281.9385|2011-06-10 17:15:07.020
21702|185|602|203|376.727|2011-01-27 17:37:26.040
21703|124|102|128|175.1586|2011-09-02 23:54:14.800
21704|102|533|165|765.9362|2011-08-18 22:47:10.220
21705|52|324|228|714.1929|2011-08-30 23:06:40.780
21706|8|715|312|549.4113|2011-03-20 15:49:18.120
21707|4|1854|300|432.938|2011-06-14 22:24:27.740
21708|165|363|353|22.7933|2011-06-09 23:39:50.200
21709|76|1413|211|880.1029|2011-02-04 01:15:22.860
21710|90|1196|214|477.0273|2011-09-12 21:48:26.850
21711|148|176|61|101.81|2011-03-14 16:32:27.190
21712|37|1342|265|998.2753|2011-04-15 12:13:33.470
21713|65|257|283|548.0796|2011-02-11 09:49:12.480
21714|190|1831|254|306.6881|2011-09-11 13:03:30.800
21715|81|441|221|720.5538|2011-04-08 10:06:00.220
21716|107|1136|364|851.3883|2011-05-12 04:54:51.720
21717|91|979|208|537.6349|2011-05-30 06:28:39.370
21718|144|1865|103|333.2236|2011-02-05 23:03:52.300
21719|24|1716|91|743.909|2011-01-15 17:59:12.420
21720|82|151|269|51.0989|2011-08-13 15:37:02.220
21721|167|369|202|757.6305|2011-02-26 10:29:43.830
21722|50|1440|66|524.6821|2011-06-20 08:30:41.130
21723|20|162|341|828.3196|2011-02-20 01:28:48.180
21724|37|301|31|180.7122|2011-02-16 05:04:22.890
21725|155|1068|124|884.4586|2011-04-24 11:18:51.130
21726|192|1732|172|159.945|2011-07-15 17:58:15.650
21727|187|312|137|597.8314|2011-04-21 09:18:50.180
21728|189|223|167|14.7222|2011-05-22 12:37:24.460
21729|149|857|225|950.7265|2011-01-14 19:35:50.810
21730|199|1630|370|294.8189|2011-08-31 21:42:37.460
21731|193|333|51|325.5708|2011-01-02 18:54:00.590
21732|33|1674|193|902.9088|2011-07-18 19:06:33.500
21733|61|543|43|548.6184|2011-02-14 02:17:57.040
21734|113|1841|75|10.876|2011-07-08 22:12:18.070
21735|127|255|28|98.8173|2011-03-27 14:10:05.660
21736|183|1699|300|454.3967|2011-02-27 16:33:59.170
21737|85|356|213|526.306|2011-05-29 18:45:52.120
21738|138|589|392|240.7093|2011-01-05 17:30:56.190
21739|40|59|319|597.9602|2011-03-18 20:03:49.810
21740|181|1041|16|303.7823|2011-01-01 19:44:54.880
21741|187|1783|275|667.8445|2011-01-09 22:57:13.260
21742|76|67|205|855.2517|2011-06-02 20:27:23.830
21743|97|1876|346|574.464|2011-01-31 18:58:00.550
21744|3|439|387|950.8941|2011-04-18 20:39:09.400
21745|62|407|358|61.9394|2011-08-30 14:37:27.230
21746|130|519|192|392.4606|2011-03-10 05:59:32.990
21747|46|571|21|16.1558|2011-08-22 21:44:44.260
21748|138|738|379|429.9317|2011-03-19 14:18:30.160
21749|179|411|41|39.2744|2011-01-29 16:01:07.980
21750|63|545|105|503.3058|2011-06-04 00:33:59.950
21751|200|403|135|508.9819|2011-07-16 14:54:34.420
21752|58|514|137|387.0169|2011-04-23 01:26:58.320
21753|122|1256|28|514.4046|2011-09-06 14:39:19.370
21754|74|1696|300|547.3259|2011-06-13 19:32:36.310
21755|67|123|104|694.9912|2011-08-14 08:47:02.160
21756|70|451|222|757.2565|2011-09-05 08:44:25.900
21757|166|1009|263|548.4075|2011-08-22 16:08:37.870
21758|88|449|97|994.4465|2011-07-18 18:49:51.900
21759|148|566|40|881.4777|2011-04-27 11:28:19.080
21760|61|1110|56|554.2478|2011-02-16 05:08:25.120
21761|21|518|175|951.5799|2011-08-14 06:30:27.950
21762|15|532|133|418.2157|2011-01-24 09:47:03.280
21763|16|1014|127|72.0669|2011-05-27 04:03:59.390
21764|77|1519|242|585.284|2011-02-18 03:32:45.410
21765|97|208|162|151.4564|2011-09-11 02:54:26.260
21766|116|287|269|198.9013|2011-05-11 21:25:53.690
21767|176|1911|222|449.6568|2011-03-02 09:55:36.420
21768|152|691|207|537.2036|2011-04-20 11:36:54.420
21769|64|24|225|207.8708|2011-06-17 22:53:25.140
21770|98|1564|322|266.157|2011-02-09 17:32:01.040
21771|23|1455|151|325.0822|2011-08-28 10:08:59.600
21772|154|1929|217|296.9255|2011-05-25 12:57:43.170
21773|105|1835|184|735.2635|2011-08-05 03:00:02.490
21774|43|378|74|440.1267|2011-01-14 22:14:17.530
21775|95|291|395|383.2544|2011-08-04 16:39:48.960
21776|92|602|397|902.3788|2011-06-10 14:02:20.000
21777|153|1384|120|950.2181|2011-05-20 13:32:40.570
21778|17|272|355|877.4256|2011-07-19 04:49:38.780
21779|176|143|73|118.7728|2011-03-03 14:26:55.670
21780|25|1441|333|491.9979|2011-02-15 05:19:18.130
21781|146|465|150|143.7892|2011-08-07 20:13:31.400
21782|50|722|159|167.8997|2011-02-02 19:00:20.020
21783|10|884|126|975.4479|2011-04-23 20:36:16.470
21784|87|1464|120|447.4206|2011-04-27 19:01:50.870
21785|200|506|234|785.837|2011-02-16 06:48:03.040
21786|135|1598|314|938.554|2011-05-27 17:27:02.270
21787|111|466|164|388.5041|2011-07-27 04:27:14.140
21788|188|925|144|1.2925|2011-05-18 06:45:20.730
21789|47|166|372|315.8849|2011-08-09 13:25:15.910
21790|57|1525|207|341.5608|2011-04-06 05:25:39.770
21791|18|394|36|905.9893|2011-03-23 00:25:21.310
21792|197|271|116|531.8596|2011-07-26 23:56:00.230
21793|190|191|351|359.2317|2011-05-26 06:02:37.110
21794|179|1506|263|43.7123|2011-01-31 14:55:24.690
21795|161|537|242|352.2024|2011-02-02 13:14:26.940
21796|173|798|141|249.6288|2011-08-31 13:10:09.990
21797|60|601|78|783.1848|2011-01-07 16:23:24.440
21798|21|45|104|989.1801|2011-08-28 15:25:15.150
21799|106|1644|224|799.4376|2011-04-22 17:44:43.140
21800|146|679|88|863.0381|2011-04-21 17:11:33.530
21801|154|98|370|942.8039|2011-01-08 20:03:56.560
21802|94|1813|215|478.9522|2011-05-05 10:07:49.840
21803|74|359|153|222.0609|2011-06-16 15:25:05.020
21804|82|720|119|773.1174|2011-09-03 22:29:06.940
21805|40|687|355|178.2236|2011-06-21 14:25:00.350
21806|47|485|319|212.0564|2011-02-22 01:56:51.240
21807|154|772|353|651.7534|2011-06-02 22:26:55.830
21808|80|616|354|74.2779|2011-08-23 16:25:01.830
21809|180|1188|305|164.0714|2011-07-25 02:52:47.360
21810|175|231|107|792.6124|2011-03-06 18:44:42.160
21811|117|1954|101|807.0384|2011-04-18 19:11:45.320
21812|149|729|308|670.982|2011-02-04 11:18:59.080
21813|112|610|23|875.6737|2011-05-18 04:22:56.220
21814|123|1460|107|389.4798|2011-03-13 06:09:00.950
21815|115|600|306|410.4585|2011-03-26 08:54:53.720
21816|171|269|16|783.6802|2011-07-12 11:30:07.930
21817|5|720|6|442.7679|2011-06-17 13:10:46.810
21818|130|611|7|624.6463|2011-01-30 09:02:08.520
21819|77|1|7|799.447|2011-01-02 20:44:42.370
21820|163|1827|249|212.9025|2011-04-17 09:27:23.990
21821|5|817|105|810.3973|2011-06-30 16:58:39.560
21822|189|1275|77|448.3643|2011-06-30 03:10:15.700
21823|106|799|235|221.3186|2011-05-26 22:11:38.510
21824|7|516|18|866.31|2011-03-14 17:27:45.360
21825|81|52|285|360.1678|2011-08-04 17:06:39.740
21826|26|450|34|793.2226|2011-02-02 10:12:59.370
21827|164|459|266|937.6939|2011-09-14 06:55:06.070
21828|127|1147|322|691.5511|2011-07-05 12:04:37.800
21829|82|1340|233|87.9242|2011-08-27 08:59:50.600
21830|122|371|253|133.6256|2011-08-19 03:29:38.970
21831|32|1652|319|119.194|2011-06-03 21:38:55.560
21832|133|1114|16|961.038|2011-06-06 22:07:25.430
21833|111|787|131|77.9879|2011-03-29 11:04:55.640
21834|30|259|385|255.7347|2011-07-27 21:15:22.150
21835|72|1363|363|549.1941|2011-02-07 09:15:21.560
21836|52|705|336|664.837|2011-04-05 10:05:41.560
21837|176|634|5|945.8389|2011-05-04 03:35:15.000
21838|129|232|6|202.3304|2011-05-04 22:07:09.530
21839|47|343|165|269.197|2011-07-22 04:36:50.520
21840|154|650|316|573.7806|2011-09-09 04:51:11.800
21841|182|1190|362|286.8005|2011-09-08 19:00:06.440
21842|32|1438|210|314.2261|2011-08-18 12:02:12.320
21843|8|682|240|837.2211|2011-07-09 03:52:33.380
21844|72|1059|265|523.2726|2011-06-05 18:40:33.750
21845|141|1022|105|534.5224|2011-09-02 10:13:54.450
21846|69|766|128|235.0073|2011-02-16 13:06:22.220
21847|86|1718|92|656.186|2011-03-11 19:33:04.010
21848|67|522|244|969.7519|2011-03-15 23:53:36.160
21849|64|391|357|633.2538|2011-07-23 06:00:30.970
21850|191|31|225|568.5223|2011-04-08 01:44:19.020
21851|168|681|135|806.8609|2011-03-16 23:59:23.170
21852|131|1381|70|158.5384|2011-08-23 07:21:15.920
21853|144|492|96|189.7331|2011-08-26 18:40:32.770
21854|144|853|376|586.535|2011-01-06 08:17:19.150
21855|141|646|384|52.6408|2011-07-07 00:12:53.970
21856|165|75|292|494.4396|2011-03-26 16:53:40.870
21857|189|77|380|257.6336|2011-08-24 11:56:11.330
21858|68|1667|135|355.7509|2011-04-04 21:57:19.660
21859|1|427|235|412.9496|2011-01-31 05:22:27.200
21860|15|531|320|385.001|2011-05-20 04:12:00.980
21861|83|653|53|274.3625|2011-02-22 19:01:45.180
21862|27|415|31|960.2023|2011-08-13 10:22:18.040
21863|198|115|120|986.3538|2011-09-11 07:25:11.230
21864|58|130|51|30.4458|2011-08-20 23:23:08.390
21865|143|155|189|673.4183|2011-06-17 21:05:46.600
21866|185|1697|85|846.0005|2011-07-27 21:04:19.900
21867|39|1428|177|592.994|2011-07-24 00:14:03.440
21868|83|32|38|619.9389|2011-07-06 07:07:34.070
21869|52|745|145|840.2858|2011-02-03 20:53:39.380
21870|64|256|370|745.6215|2011-09-04 22:49:12.170
21871|195|210|11|837.8413|2011-03-11 07:54:52.920
21872|77|764|0|240.4375|2011-02-13 15:03:37.280
21873|83|1826|242|355.4492|2011-03-26 04:25:18.000
21874|124|1096|91|225.6663|2011-01-08 15:53:30.570
21875|181|1002|287|926.1021|2011-04-23 14:27:17.550
21876|174|1497|295|496.1711|2011-07-28 04:56:27.250
21877|181|1179|238|611.1432|2011-09-05 23:17:42.330
21878|35|1786|371|698.0461|2011-09-05 03:31:04.770
21879|67|755|313|331.7875|2011-03-27 07:13:50.920
21880|12|462|156|125.1605|2011-06-19 04:00:17.510
21881|141|855|342|137.0365|2011-08-08 14:39:55.360
21882|98|107|22|967.942|2011-07-02 07:01:29.900
21883|63|344|365|58.2972|2011-08-28 06:04:06.830
21884|92|1753|8|519.402|2011-05-22 07:15:31.580
21885|155|699|118|326.7647|2011-06-05 03:30:15.790
21886|102|340|248|960.6556|2011-06-26 14:17:39.650
21887|189|822|320|771.3049|2011-06-26 03:26:52.660
21888|168|39|156|491.453|2011-03-24 02:47:36.490
21889|90|72|1|203.0938|2011-01-21 21:02:28.170
21890|107|1474|70|54.7545|2011-07-29 16:21:40.690
21891|64|100|356|407.2034|2011-04-26 22:09:30.230
21892|109|60|270|590.0879|2011-01-30 05:37:55.340
21893|128|1949|172|789.3809|2011-04-04 16:44:42.320
21894|33|116|246|884.1961|2011-03-05 00:24:49.540
21895|71|665|263|299.4181|2011-07-18 09:49:26.620
21896|155|1688|331|326.5982|2011-01-27 08:37:48.390
21897|34|454|89|327.8724|2011-08-22 04:37:01.090
21898|151|734|188|806.7753|2011-08-03 04:29:24.990
21899|129|1947|75|849.8543|2011-09-02 21:34:47.160
21900|157|1419|20|688.522|2011-02-06 13:09:34.540
21901|31|141|352|642.0134|2011-04-10 12:52:18.780
21902|4|707|54|36.2471|2011-05-21 12:25:29.940
21903|16|890|98|129.4661|2011-02-10 02:59:56.770
21904|1|1781|387|887.6324|2011-08-02 07:11:18.810
21905|196|596|214|730.681|2011-01-28 17:49:26.090
21906|92|684|135|566.4234|2011-02-01 08:55:45.890
21907|49|673|228|803.0893|2011-05-31 02:55:57.920
21908|21|761|5|964.0668|2011-08-19 02:47:02.200
21909|164|124|88|660.433|2011-05-30 17:50:01.600
21910|167|638|89|556.4698|2011-08-24 19:16:26.730
21911|185|866|54|883.2965|2011-04-04 17:35:58.550
21912|154|1905|9|559.5875|2011-09-03 08:25:06.570
21913|1|1472|223|23.9634|2011-01-09 14:43:28.730
21914|189|607|78|287.789|2011-04-29 01:22:09.690
21915|74|803|378|247.9644|2011-06-26 13:32:05.620
21916|186|625|31|306.4205|2011-05-08 12:00:15.280
21917|165|1789|67|901.905|2011-08-31 04:18:11.220
21918|106|480|112|466.9517|2011-04-23 00:09:39.650
21919|103|171|333|703.6811|2011-03-18 19:52:52.600
21920|42|1651|341|712.7627|2011-09-06 06:48:06.960
21921|196|1983|165|74.6956|2011-02-01 17:37:27.230
21922|72|835|20|101.5409|2011-05-02 21:26:26.950
21923|193|250|37|416.8451|2011-06-15 10:05:05.890
21924|145|1365|74|785.5313|2011-03-23 04:31:58.700
21925|200|366|14|338.4181|2011-05-12 00:39:41.930
21926|87|1901|142|247.7534|2011-02-10 02:16:57.580
21927|149|1576|228|451.0566|2011-07-26 22:18:54.960
21928|50|280|396|471.2532|2011-01-22 04:00:28.450
21929|53|1560|229|926.2483|2011-03-08 06:04:03.950
21930|26|826|357|599.5038|2011-03-28 05:49:29.150
21931|140|383|205|168.2987|2011-08-21 00:19:26.170
21932|31|321|49|804.3679|2011-02-03 18:48:17.330
21933|106|437|295|848.1918|2011-01-03 05:56:17.610
21934|111|692|293|643.2655|2011-02-18 18:04:16.370
21935|182|542|205|483.1472|2011-03-11 15:07:58.720
21936|138|1442|288|100.7894|2011-03-21 02:14:25.420
21937|82|1321|324|838.4758|2011-05-23 04:01:33.120
21938|63|1451|378|170.6649|2011-01-26 22:52:48.020
21939|97|1325|195|788.721|2011-04-24 13:26:05.490
21940|64|527|384|760.3414|2011-05-04 18:34:29.900
21941|54|119|20|157.5663|2011-01-27 11:21:41.730
21942|169|231|315|807.2381|2011-07-23 00:39:50.470
21943|4|1471|68|831.02|2011-07-09 08:57:34.890
21944|123|632|312|646.6241|2011-02-12 01:46:01.440
21945|123|944|16|171.4581|2011-04-26 22:45:42.130
21946|111|934|347|847.6159|2011-05-08 13:44:23.670
21947|108|1286|46|566.1244|2011-01-21 14:54:26.600
21948|139|249|94|501.5918|2011-08-21 15:22:32.640
21949|159|1833|269|636.2316|2011-05-24 10:52:43.930
21950|86|388|232|992.9976|2011-03-12 21:49:11.340
21951|191|486|263|424.6932|2011-02-11 04:19:37.180
21952|128|1604|378|860.9207|2011-05-02 04:27:21.440
21953|49|576|256|103.0942|2011-05-18 08:36:32.390
21954|88|453|135|137.0916|2011-09-11 14:46:40.210
21955|161|1984|255|613.8264|2011-01-05 19:32:07.300
21956|160|126|331|540.4724|2011-08-23 15:25:51.840
21957|11|170|17|619.402|2011-08-21 02:20:24.050
21958|71|643|24|343.9349|2011-08-04 22:27:58.080
21959|2|1298|373|549.2142|2011-03-24 06:31:36.870
21960|109|630|71|482.9275|2011-09-02 15:32:28.510
21961|143|1171|307|115.3667|2011-03-23 10:36:50.940
21962|199|633|232|331.836|2011-05-09 22:55:29.460
21963|168|229|176|37.8185|2011-06-13 20:42:58.240
21964|138|54|131|60.9291|2011-03-05 12:00:32.440
